"2023-01-30 13:59:37",1125,22,SD
"2023-01-30 13:59:34",1125.1,13,BU
"2023-01-30 13:59:32",1125,21,SD
"2023-01-30 13:59:29",1125.1,35,SD
"2023-01-30 13:59:26",1125.2,11,BU
"2023-01-30 13:59:23",1125.1,65,SD
"2023-01-30 13:59:20",1125.3,33,BU
"2023-01-30 13:59:17",1125.2,26,SD
"2023-01-30 13:59:14",1125.2,8,SD
"2023-01-30 13:59:11",1125.5,23,BU
"2023-01-30 13:59:07",1125.5,26,SD
"2023-01-30 13:59:05",1125.5,45,SD
"2023-01-30 13:59:02",1125.5,39,SD
"2023-01-30 13:58:59",1125.4,6,BU
"2023-01-30 13:58:56",1125.3,52,SD
"2023-01-30 13:58:53",1125.1,19,SD
"2023-01-30 13:58:50",1125.2,16,SD
"2023-01-30 13:58:47",1125.3,11,BU
"2023-01-30 13:58:44",1125.1,12,BU
"2023-01-30 13:58:41",1125,60,SD
"2023-01-30 13:58:37",1124.9,6,SD
"2023-01-30 13:58:34",1125,100,SD
"2023-01-30 13:58:32",1125,11,SD
"2023-01-30 13:58:29",1125,37,SD
"2023-01-30 13:58:26",1125.1,29,BU
"2023-01-30 13:58:23",1125.1,30,BU
"2023-01-30 13:58:20",1125.1,73,BU
"2023-01-30 13:58:17",1125,35,SD
"2023-01-30 13:58:14",1125,71,BU
"2023-01-30 13:58:11",1125.5,130,BU
"2023-01-30 13:58:08",1125,61,BU
"2023-01-30 13:58:05",1125.5,27,BU
"2023-01-30 13:58:02",1125.7,14,BU
"2023-01-30 13:57:59",1125.5,70,SD
"2023-01-30 13:57:56",1125.9,16,BU
"2023-01-30 13:57:53",1124.7,118,SD
"2023-01-30 13:57:50",1125.9,69,BU
"2023-01-30 13:57:47",1125.7,79,SD
"2023-01-30 13:57:44",1125.9,81,SD
"2023-01-30 13:57:41",1126,109,SD
"2023-01-30 13:57:38",1126.5,84,SD
"2023-01-30 13:57:35",1126.5,36,BU
"2023-01-30 13:57:32",1126.5,63,BU
"2023-01-30 13:57:29",1126.5,217,SD
"2023-01-30 13:57:26",1126.6,409,SD
"2023-01-30 13:57:23",1126.2,88,SD
"2023-01-30 13:57:20",1126.6,260,BU
"2023-01-30 13:57:17",1125.6,185,SD
"2023-01-30 13:57:14",1125.6,209,SD
"2023-01-30 13:57:11",1125.5,256,SD
"2023-01-30 13:57:07",1125.1,106,SD
"2023-01-30 13:57:05",1125.1,119,BU
"2023-01-30 13:57:02",1124.7,24,SD
"2023-01-30 13:56:59",1124.7,68,BU
"2023-01-30 13:56:56",1124.5,143,SD
"2023-01-30 13:56:50",1124.7,18,SD
"2023-01-30 13:56:47",1124.7,22,SD
"2023-01-30 13:56:41",1124.7,19,SD
"2023-01-30 13:56:37",1124.7,21,SD
"2023-01-30 13:56:34",1124.8,16,BU
"2023-01-30 13:56:29",1124.6,26,SD
"2023-01-30 13:56:26",1124.9,23,BU
"2023-01-30 13:56:23",1124.6,10,SD
"2023-01-30 13:56:20",1124.6,31,BU
"2023-01-30 13:56:17",1124.5,73,SD
"2023-01-30 13:56:14",1125.1,24,SD
"2023-01-30 13:56:11",1125.2,39,BU
"2023-01-30 13:56:07",1125.1,24,SD
"2023-01-30 13:56:05",1125.2,45,BU
"2023-01-30 13:56:02",1125.1,38,SD
"2023-01-30 13:55:59",1125.4,58,BU
"2023-01-30 13:55:56",1125,45,SD
"2023-01-30 13:55:53",1125,127,BU
"2023-01-30 13:55:49",1125,90,BU
"2023-01-30 13:55:46",1124.7,21,BU
"2023-01-30 13:55:44",1124.6,112,BU
"2023-01-30 13:55:41",1124.7,23,BU
"2023-01-30 13:55:37",1124.7,11,BU
"2023-01-30 13:55:34",1124.2,3,SD
"2023-01-30 13:55:31",1124.3,62,SD
"2023-01-30 13:55:29",1124.2,51,BU
"2023-01-30 13:55:26",1124.1,10,BU
"2023-01-30 13:55:23",1124.2,87,BU
"2023-01-30 13:55:19",1124.1,11,BU
"2023-01-30 13:55:16",1124,3,BU
"2023-01-30 13:55:14",1123.9,48,SD
"2023-01-30 13:55:11",1123.9,20,SD
"2023-01-30 13:55:07",1124.1,1,BU
